quality_of_education,alumni_employment,quality_of_faculty,publications,influence,citations,broad_impact,patents,target
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.3229689067201605,0.4098867147270855,0.6047087980173482,0.4767676767676768,0.4861431870669746,0
0.6695402298850575,0.8416370106761565,0.9238095238095236,0.4653961885656971,0.25231719876416064,0.748451053283767,0.45454545454545453,0.42494226327944573,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5817452357071213,0.388259526261586,0.748451053283767,0.40909090909090906,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.3530591775325978,0.49639546858908346,0.4969021065675341,0.44646464646464645,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5205616850551655,0.787847579814624,0.748451053283767,0.7212121212121213,0.13394919168591224,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.440320962888666,0.2811534500514933,0.37794299876084264,0.44646464646464645,0.6316397228637414,0
0.57183908045977,0.47686832740213525,0.9238095238095236,0.5356068204613842,0.4850669412976313,0.4969021065675341,0.5313131313131314,0.8452655889145496,0
0.9080459770114943,0.24021352313167257,0.9238095238095236,0.9909729187562688,0.7991761071060762,0.748451053283767,0.7808080808080808,0.6316397228637414,0
0.8275862068965517,0.8345195729537366,0.9238095238095236,0.571715145436309,0.6086508753861998,0.9851301115241636,0.6383838383838384,0.16628175519630484,0
0.9655172413793104,0.6032028469750889,0.9238095238095236,0.555667001003009,0.34397528321318227,0.4436183395291202,0.4666666666666667,0.7297921478060047,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5586760280842528,0.305870236869207,0.4969021065675341,0.43636363636363634,0.42494226327944573,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.7622868605817452,0.6065911431513903,0.6047087980173482,0.45454545454545453,0.2933025404157044,0
0.8994252873563218,0.3683274021352313,0.9238095238095236,0.7071213640922769,0.7229660144181256,0.4436183395291202,0.5646464646464647,0.8452655889145496,0
0.9655172413793104,0.23309608540925267,0.9238095238095236,0.8184553660982948,0.6694129763130793,0.9851301115241636,0.8171717171717172,0.8452655889145496,0
0.9454022988505747,0.8416370106761565,0.9238095238095236,0.4182547642928786,0.40679711637487126,0.748451053283767,0.44646464646464645,0.5496535796766744,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.43229689067201604,0.4685890834191555,0.748451053283767,0.43636363636363634,0.7297921478060047,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.7141424272818455,0.2924819773429454,0.6047087980173482,0.4313131313131313,0.4861431870669746,0
0.9655172413793104,0.4555160142348754,0.9238095238095236,0.46138415245737213,0.5818743563336766,0.37794299876084264,0.5808080808080809,0.42494226327944573,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.4373119358074223,0.2842430484037075,0.4436183395291202,0.45454545454545453,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.477432296890672,0.35633367662203913,0.4969021065675341,0.43636363636363634,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.4794383149448345,0.49124613800205974,0.4969021065675341,0.43636363636363634,0.8452655889145496,0
0.6522988505747126,0.6316725978647686,0.9238095238095236,0.6228686058174524,0.5211122554067971,0.748451053283767,0.49898989898989893,0.42494226327944573,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.4172517552657974,0.6580844490216272,0.748451053283767,0.6010101010101011,0.1905311778290993,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.4453360080240722,0.5870236869207003,0.9851301115241636,0.44646464646464645,0.6316397228637414,0
0.9655172413793104,0.5355871886120996,0.9238095238095236,0.7632898696088265,0.5262615859938208,0.37794299876084264,0.5262626262626263,0.34872979214780603,0
0.9597701149425287,0.8416370106761565,0.9238095238095236,0.5987963891675026,0.37899073120494337,0.4969021065675341,0.4909090909090909,0.2933025404157044,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5035105315947843,0.44593202883625127,0.4969021065675341,0.44646464646464645,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.49147442326980945,0.4047373841400618,0.37794299876084264,0.45454545454545453,0.8452655889145496,0
0.7672413793103448,0.6263345195729537,0.9238095238095236,0.6369107321965898,0.4222451081359423,0.9851301115241636,0.48282828282828283,0.6316397228637414,0
0.9655172413793104,0.44306049822064053,0.9238095238095236,0.5215646940822467,0.8867147270854788,0.748451053283767,0.797979797979798,0.1905311778290993,0
0.24137931034482757,0.3558718861209964,0.9238095238095236,0.8916750250752257,0.854788877445932,0.9851301115241636,0.8474747474747475,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.49047141424272817,0.39546858908341914,0.37794299876084264,0.4767676767676768,0.4861431870669746,0
0.25,0.5871886120996441,0.9238095238095236,0.7091273821464393,0.6498455200823893,0.4969021065675341,0.6383838383838384,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5707121364092277,0.5231719876416066,0.4969021065675341,0.45454545454545453,0.4861431870669746,0
0.5316091954022988,0.8416370106761565,0.9238095238095236,0.36710130391173523,0.43048403707518024,0.748451053283767,0.5181818181818182,0.7297921478060047,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.3921765295887663,0.3995880535530381,0.4436183395291202,0.4909090909090909,0.5496535796766744,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.43430290872617855,0.7518022657054583,0.6047087980173482,0.4666666666666667,0.8452655889145496,0
0.9655172413793104,0.3487544483985765,0.9238095238095236,0.49749247743229685,0.7054582904222451,0.9851301115241636,0.6595959595959596,0.8452655889145496,0
0.3850574712643678,0.5391459074733096,0.9238095238095236,0.5346038114343029,0.850669412976313,0.748451053283767,0.7212121212121213,0.25635103926097,0
0.9655172413793104,0.36654804270462626,0.9238095238095236,0.6930792377131394,0.646755921730175,0.6047087980173482,0.6383838383838384,0.42494226327944573,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.38716148445336007,0.666323377960865,0.6047087980173482,0.4909090909090909,0.5496535796766744,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5085255767301906,0.22451081359423275,0.4436183395291202,0.48282828282828283,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5847542627883651,0.5859938208032955,0.4969021065675341,0.7000000000000001,0.16628175519630484,0
0.9655172413793104,0.3487544483985765,0.9238095238095236,0.4994984954864594,0.9742533470648815,0.9851301115241636,0.7000000000000001,0.4861431870669746,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5426278836509528,0.5952626158599382,0.748451053283767,0.45454545454545453,0.8452655889145496,0
0.9655172413793104,0.35765124555160144,0.9238095238095236,0.5305917753259779,0.9351184346035015,0.4969021065675341,0.7535353535353536,0.31755196304849886,0
0.9655172413793104,0.7686832740213523,0.9238095238095236,0.5325977933801405,0.41709577754891863,0.6047087980173482,0.5090909090909091,0.4861431870669746,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5937813440320963,0.39855818743563337,0.748451053283767,0.4666666666666667,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.46238716148445336,0.7754891864057673,0.9851301115241636,0.6383838383838384,0.20323325635103925,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.4353059177532598,0.45829042224510813,0.6047087980173482,0.5090909090909091,0.4861431870669746,0
0.9655172413793104,0.5676156583629892,0.9238095238095236,0.5837512537612839,0.5602471678681771,0.6047087980173482,0.5494949494949496,0.384526558891455,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.567703109327984,0.8321318228630278,0.748451053283767,0.4767676767676768,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5125376128385155,0.5314109165808445,0.9851301115241636,0.48282828282828283,0.6316397228637414,0
0.9655172413793104,0.34519572953736655,0.9238095238095236,0.8455366098294884,0.7106076210092688,0.6047087980173482,0.7212121212121213,0.42494226327944573,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.41624874623871616,0.6302780638516993,0.4969021065675341,0.5090909090909091,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6148445336008024,0.42327497425334704,0.4436183395291202,0.4909090909090909,0.5496535796766744,0
0.9655172413793104,0.2580071174377224,0.9238095238095236,0.9017051153460381,0.5458290422245108,0.4969021065675341,0.8878787878787879,0.7297921478060047,0
0.9655172413793104,0.5142348754448398,0.9238095238095236,0.49849548645937813,0.92173017507724,0.9851301115241636,0.5646464646464647,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6960882647943831,0.6055612770339855,0.6047087980173482,0.48282828282828283,0.5496535796766744,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.7953861584754263,0.544799176107106,0.748451053283767,0.4767676767676768,0.6316397228637414,0
0.49425287356321834,0.8416370106761565,0.9238095238095236,0.5697091273821464,0.5128733264675592,0.9851301115241636,0.5262626262626263,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.4563691073219659,0.4119464469618949,0.37794299876084264,0.5181818181818182,0.8452655889145496,0
0.9655172413793104,0.6743772241992882,0.9238095238095236,0.60481444332999,0.631307929969104,0.4436183395291202,0.5383838383838384,0.4861431870669746,0
0.9655172413793104,0.5533807829181494,0.9238095238095236,0.6449348044132397,0.6817713697219361,0.748451053283767,0.6717171717171717,0.22979214780600463,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.3550651955867603,0.5787847579814623,0.9851301115241636,0.5313131313131314,0.8452655889145496,0
0.9655172413793104,0.45195729537366547,0.9238095238095236,0.6700100300902708,0.5993820803295571,0.4436183395291202,0.6383838383838384,0.5496535796766744,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.4884653961885657,0.5653964984552008,0.748451053283767,0.49898989898989893,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6670010030090271,0.5118434603501545,0.6047087980173482,0.4909090909090909,0.6316397228637414,0
0.9655172413793104,0.28647686832740216,0.9238095238095236,0.5907723169508525,0.9351184346035015,0.6047087980173482,0.895959595959596,0.42494226327944573,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5917753259779338,0.5942327497425335,0.748451053283767,0.5262626262626263,0.34872979214780603,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.8956870611835507,0.94129763130793,0.748451053283767,0.895959595959596,0.13394919168591224,0
0.6781609195402298,0.5907473309608541,0.9238095238095236,0.6800401203610833,0.576725025746653,0.748451053283767,0.5494949494949496,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5727181544633901,0.7075180226570545,0.748451053283767,0.5808080808080809,0.25635103926097,0
0.925287356321839,0.8416370106761565,0.9238095238095236,0.6980942828485457,0.30895983522142123,0.6047087980173482,0.49898989898989893,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.45536609829488467,0.7342945417095778,0.6047087980173482,0.5181818181818182,0.6316397228637414,0
0.9655172413793104,0.39857651245551595,0.9238095238095236,0.7301905717151455,0.607621009268795,0.9851301115241636,0.6717171717171717,0.8452655889145496,0
0.3563218390804597,0.5462633451957295,0.9238095238095236,0.8294884653961886,0.713697219361483,0.748451053283767,0.6717171717171717,0.7297921478060047,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.4593781344032096,0.26570545829042225,0.748451053283767,0.5262626262626263,0.8452655889145496,0
0.9655172413793104,0.40569395017793597,0.9238095238095236,0.5957873620862588,0.553038105046344,0.6047087980173482,0.7131313131313132,0.5496535796766744,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6519558676028084,0.8414006179196704,0.6047087980173482,0.49898989898989893,0.8452655889145496,0
0.9655172413793104,0.5373665480427046,0.9238095238095236,0.8445336008024072,0.850669412976313,0.748451053283767,0.5494949494949496,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.46038114343029085,0.38002059732234805,0.4969021065675341,0.5383838383838384,0.4861431870669746,0
0.9655172413793104,0.8078291814946619,0.9238095238095236,0.5546639919759278,0.6776519052523172,0.748451053283767,0.5313131313131314,0.7297921478060047,0
0.9655172413793104,0.395017793594306,0.9238095238095236,0.6038114343029087,0.8661174047373841,0.748451053283767,0.7131313131313132,0.8452655889145496,0
0.9655172413793104,0.6797153024911031,0.9238095238095236,0.5416248746238717,0.772399588053553,0.748451053283767,0.5646464646464647,0.5496535796766744,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.9067201604814443,0.8094747682801235,0.6047087980173482,0.49898989898989893,0.8452655889145496,0
0.9655172413793104,0.7651245551601423,0.9238095238095236,0.7091273821464393,0.5777548918640576,0.9851301115241636,0.5313131313131314,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6158475426278837,0.6416065911431513,0.9851301115241636,0.5090909090909091,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.4704112337011033,0.557157569515963,0.6047087980173482,0.5808080808080809,0.34872979214780603,0
0.9655172413793104,0.7437722419928825,0.9238095238095236,0.5566700100300903,0.5540679711637487,0.4436183395291202,0.5646464646464647,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6068204613841525,0.32852729145211124,0.748451053283767,0.5181818181818182,0.8452655889145496,0
0.6235632183908045,0.8416370106761565,0.2857142857142856,0.6138415245737212,0.47373841400617916,0.748451053283767,0.6717171717171717,0.5496535796766744,0
0.35344827586206895,0.8416370106761565,0.9238095238095236,0.9929789368104313,0.7548918640576725,0.748451053283767,0.6010101010101011,0.8452655889145496,0
0.7528735632183908,0.8416370106761565,0.638095238095238,0.7171514543630892,0.33264675592173015,0.6047087980173482,0.5646464646464647,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.4684052156469408,0.5386199794026776,0.6047087980173482,0.5646464646464647,0.42494226327944573,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5135406218655968,0.6138002059732235,0.4969021065675341,0.5313131313131314,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.4944834503510532,0.7435633367662203,0.37794299876084264,0.5494949494949496,0.8452655889145496,0
0.9655172413793104,0.7882562277580071,0.9238095238095236,0.5506519558676028,0.5715756951596292,0.748451053283767,0.5646464646464647,0.7297921478060047,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.59679037111334,0.8012358393408856,0.9851301115241636,0.6242424242424243,0.25635103926097,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6118355065195586,0.28939237899073117,0.9851301115241636,0.5313131313131314,0.7297921478060047,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.4834503510531595,0.6735324407826982,0.4969021065675341,0.5494949494949496,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5045135406218656,0.509783728115345,0.748451053283767,0.5383838383838384,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6629889669007021,0.4376930998970134,0.6047087980173482,0.5383838383838384,0.4861431870669746,0
0.5402298850574713,0.8416370106761565,0.9238095238095236,0.5396188565697091,0.35942327497425336,0.748451053283767,0.6010101010101011,0.5496535796766744,0
0.9655172413793104,0.6387900355871885,0.9238095238095236,0.40320962888665995,0.6920700308959835,0.748451053283767,0.6383838383838384,0.8452655889145496,0
0.9655172413793104,0.7722419928825622,0.9238095238095236,0.5576730190571715,0.4387229660144181,0.9851301115241636,0.5808080808080809,0.8452655889145496,0
0.9655172413793104,0.3540925266903915,0.9238095238095236,0.695085255767302,0.8712667353244078,0.6047087980173482,0.8171717171717172,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6389167502507522,0.3903192584963954,0.4969021065675341,0.5646464646464647,0.42494226327944573,0
0.9655172413793104,0.37010676156583633,0.9238095238095236,0.9307923771313942,0.8692070030895983,0.4969021065675341,0.7666666666666667,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.7582748244734203,0.6972193614830072,0.37794299876084264,0.5383838383838384,0.7297921478060047,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5195586760280843,0.34809474768280124,0.9851301115241636,0.5494949494949496,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5005015045135406,0.47785787847579814,0.4436183395291202,0.5646464646464647,0.7297921478060047,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6208625877632898,0.6725025746652935,0.9851301115241636,0.5383838383838384,0.5496535796766744,0
0.7183908045977011,0.8416370106761565,0.9238095238095236,0.9428284854563691,0.596292481977343,0.4969021065675341,0.7000000000000001,0.22979214780600463,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.7913741223671013,0.3810504634397528,0.748451053283767,0.5313131313131314,0.7297921478060047,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.7472417251755266,0.5901132852729145,0.4969021065675341,0.5383838383838384,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.8124373119358074,0.7250257466529351,0.37794299876084264,0.5494949494949496,0.6316397228637414,0
0.42528735632183906,0.8416370106761565,0.9238095238095236,0.49648946840521563,0.9454170957775488,0.6047087980173482,0.6595959595959596,0.8452655889145496,0
0.9655172413793104,0.41637010676156583,0.9238095238095236,0.757271815446339,0.9165808444902163,0.9851301115241636,0.7535353535353536,0.5496535796766744,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5737211634904714,0.6446961894953656,0.6047087980173482,0.5494949494949496,0.6316397228637414,0
0.5603448275862069,0.8416370106761565,0.9238095238095236,0.522567703109328,0.5365602471678682,0.9851301115241636,0.6010101010101011,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5977933801404213,0.513903192584964,0.6047087980173482,0.591919191919192,0.384526558891455,0
0.6839080459770115,0.3416370106761566,0.9238095238095236,0.7211634904714143,0.8867147270854788,0.748451053283767,0.9080808080808082,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6469408224674023,0.6632337796086508,0.6047087980173482,0.5646464646464647,0.4861431870669746,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6349047141424273,0.6343975283213182,0.4969021065675341,0.5494949494949496,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.8194583751253761,0.7734294541709578,0.4969021065675341,0.5383838383838384,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5616850551654965,0.5932028836251287,0.9851301115241636,0.5494949494949496,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6539618856569709,0.7219361483007208,0.6047087980173482,0.5808080808080809,0.42494226327944573,0
0.9655172413793104,0.6192170818505337,0.9238095238095236,0.6479438314944834,0.3635427394438723,0.4969021065675341,0.6242424242424243,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6559679037111334,0.800205973223481,0.9851301115241636,0.6717171717171717,0.25635103926097,0
0.6206896551724138,0.5711743772241993,0.9238095238095236,0.7442326980942828,0.6529351184346035,0.9851301115241636,0.7000000000000001,0.4861431870669746,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.8535606820461384,0.6220391349124613,0.9851301115241636,0.5383838383838384,0.7297921478060047,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.633901705115346,0.5303810504634398,0.4969021065675341,0.5646464646464647,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.46940822467402205,0.4552008238928939,0.6047087980173482,0.591919191919192,0.8452655889145496,0
0.9655172413793104,0.6423487544483986,0.9238095238095236,0.9358074222668004,0.6107106076210093,0.37794299876084264,0.6717171717171717,0.42494226327944573,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.9287863590772317,0.8269824922760041,0.748451053283767,0.6141414141414142,0.31755196304849886,0
0.6264367816091954,0.49822064056939497,0.9238095238095236,0.7452357071213641,0.9340885684860968,0.4436183395291202,0.7535353535353536,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.03809523809523796,0.79839518555667,0.6385169927909372,0.9851301115241636,0.9888888888888889,0.17782909930715934,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.7151454363089268,0.776519052523172,0.748451053283767,0.5494949494949496,0.8452655889145496,0
0.9655172413793104,0.4750889679715302,0.9238095238095236,0.7833500501504513,0.5355303810504635,0.9851301115241636,0.7363636363636364,0.5496535796766744,0
0.9655172413793104,0.8042704626334519,0.9238095238095236,0.5325977933801405,0.5417095777548918,0.4969021065675341,0.6242424242424243,0.8452655889145496,0
0.9655172413793104,0.7580071174377223,0.9238095238095236,0.4754262788365095,0.611740473738414,0.9851301115241636,0.6595959595959596,0.5496535796766744,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6589769307923772,0.5829042224510813,0.4969021065675341,0.5808080808080809,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.8194583751253761,0.7610710607621008,0.748451053283767,0.5494949494949496,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.7161484453360081,0.6199794026776518,0.4969021065675341,0.591919191919192,0.4861431870669746,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6840521564694082,0.5973223480947477,0.748451053283767,0.5646464646464647,0.8452655889145496,0
0.9655172413793104,0.7241992882562277,0.9238095238095236,0.6178535606820461,0.45005149330587024,0.9851301115241636,0.6242424242424243,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5897693079237714,0.9289392378990731,0.748451053283767,0.5808080808080809,0.7297921478060047,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5887662988966901,0.6395468589083418,0.4436183395291202,0.6383838383838384,0.384526558891455,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5757271815446339,0.7651905252317198,0.9851301115241636,0.5808080808080809,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.49247743229689067,0.5087538619979403,0.6047087980173482,0.6010101010101011,0.7297921478060047,0
0.48563218390804597,0.8416370106761565,0.9238095238095236,0.683049147442327,0.4974253347064881,0.748451053283767,0.6595959595959596,0.5496535796766744,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.35005015045135407,0.6539649845520082,0.6047087980173482,0.686868686868687,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.3904761904761904,0.7993981945837513,0.7909371781668383,0.9851301115241636,0.686868686868687,0.6316397228637414,0
0.9655172413793104,0.7117437722419928,0.9238095238095236,0.6178535606820461,0.9824922760041194,0.9851301115241636,0.7464646464646465,0.2933025404157044,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.8545636910732196,0.4922760041194645,0.748451053283767,0.5646464646464647,0.8452655889145496,0
0.9655172413793104,0.6548042704626333,0.9238095238095236,0.7372116349047142,0.6436663233779608,0.6047087980173482,0.6595959595959596,0.5496535796766744,0
0.9022988505747126,0.8416370106761565,0.9238095238095236,0.6940822467402207,0.7497425334706488,0.37794299876084264,0.6010101010101011,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6710130391173521,0.7857878475798146,0.748451053283767,0.5808080808080809,0.8452655889145496,0
0.9655172413793104,0.5658362989323843,0.9238095238095236,0.6579739217652959,0.737384140061792,0.748451053283767,0.6717171717171717,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6238716148445336,0.548918640576725,0.9851301115241636,0.6141414141414142,0.42494226327944573,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.5687061183550652,0.7888774459320288,0.4969021065675341,0.6141414141414142,0.5496535796766744,0
0.9655172413793104,0.6583629893238434,0.9238095238095236,0.6549648946840522,0.45108135942327493,0.748451053283767,0.6595959595959596,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.8936810431293881,0.6189495365602471,0.748451053283767,0.5808080808080809,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6308926780341023,0.6045314109165808,0.4969021065675341,0.6010101010101011,0.7297921478060047,0
0.5919540229885057,0.400355871886121,0.9238095238095236,0.753259779338014,0.9598352214212152,0.9851301115241636,0.895959595959596,0.8452655889145496,0
0.9655172413793104,0.6370106761565836,0.9238095238095236,0.5857572718154463,0.44078269824922756,0.748451053283767,0.686868686868687,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.7231695085255767,0.685890834191555,0.748451053283767,0.591919191919192,0.6316397228637414,0
0.9655172413793104,0.6227758007117438,0.9238095238095236,0.5315947843530592,0.5396498455200823,0.748451053283767,0.7000000000000001,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.43029087261785354,0.37178166838311016,0.748451053283767,0.6595959595959596,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6649949849548646,0.6374871266735325,0.9851301115241636,0.591919191919192,0.8452655889145496,0
0.8908045977011494,0.8416370106761565,0.9238095238095236,0.7552657973921766,0.4140061791967044,0.4969021065675341,0.6383838383838384,0.42494226327944573,0
0.9655172413793104,0.6690391459074733,0.9238095238095236,0.600802407221665,0.5983522142121523,0.748451053283767,0.686868686868687,0.6316397228637414,0
0.9655172413793104,0.3754448398576512,0.9238095238095236,0.9087261785356068,0.7940267765190525,0.9851301115241636,0.8676767676767677,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.4954864593781344,0.7806385169927909,0.748451053283767,0.6242424242424243,0.7297921478060047,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6509528585757272,0.4768280123583934,0.9851301115241636,0.6010101010101011,0.8452655889145496,0
0.9655172413793104,0.5800711743772241,0.9238095238095236,0.8385155466399198,0.8846549948506693,0.6047087980173482,0.7363636363636364,0.384526558891455,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6810431293881645,0.8836251287332646,0.748451053283767,0.6010101010101011,0.7297921478060047,0
0.9655172413793104,0.5409252669039145,0.9238095238095236,0.8154463390170511,0.898043254376931,0.748451053283767,0.7000000000000001,0.8452655889145496,0
0.9655172413793104,0.42348754448398573,0.9238095238095236,0.8515546639919759,0.9454170957775488,0.4969021065675341,0.8414141414141415,0.7297921478060047,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.7452357071213641,0.627188465499485,0.9851301115241636,0.6010101010101011,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.8095238095238095,0.649949849548646,0.7672502574665293,0.9851301115241636,0.6141414141414142,0.6316397228637414,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.46439317953861586,0.8022657054582903,0.9851301115241636,0.6383838383838384,0.8452655889145496,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.6328986960882648,0.5242018537590113,0.4969021065675341,0.6242424242424243,0.6316397228637414,0
0.9655172413793104,0.7384341637010675,0.9238095238095236,0.7853560682046138,0.9824922760041194,0.748451053283767,0.7666666666666667,0.2933025404157044,0
0.9655172413793104,0.6850533807829181,0.9238095238095236,0.7813440320962889,0.5890834191555098,0.748451053283767,0.7212121212121213,0.384526558891455,0
0.6867816091954023,0.8416370106761565,0.9238095238095236,0.8756268806419257,0.490216271884655,0.9851301115241636,0.6242424242424243,0.8452655889145496,0
0.9655172413793104,0.7224199288256227,0.9238095238095236,0.6850551654964895,0.6755921730175077,0.9851301115241636,0.686868686868687,0.5496535796766744,0
0.9655172413793104,0.8416370106761565,0.9238095238095236,0.7793380140421263,0.6673532440782698,0.748451053283767,0.6010101010101011,0.8452655889145496,0
0.9655172413793104,0.6334519572953736,0.9238095238095236,0.8826479438314945,0.5169927909371781,0.4969021065675341,0.7000000000000001,0.6316397228637414,0
